album,name,artist,release_date,album_image_url,artist_image_url,id,year,featured_artists,artist_genres,artist_popularity,followers,track_number,tracks_on_album,album_label,explicit,duration_minutes,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,tempo_confidence,track_length,end_fade_in,start_fade_out,end_silence_time,uri,track_href,analysis_url,artist_uri,album_uri,artist_spotify_link,tatums_per_minute,beats_per_minute,bars_per_minute
Professional Rapper,Hannibal Interlude (feat. Hannibal Buress),Lil Dicky,2015-07-31,https://i.scdn.co/image/ab67616d0000b273a5ea3573e8f48f5485760e2e,https://i.scdn.co/image/33c1ec97b187cedcea9bec3ea55c707fab2a29ef,3xlxccjYAuqTFORC3shOSm,2015,Hannibal Buress,"['comedy rap', 'pop rap', 'rap']",70,1799161,9,20,Commission Records,1,2.0115,38,0.795,0.665,1,-7.605,1,0.345,0.0217,0.0,0.656,0.77,119.945,0.694,120.69088,0.0,120.69089,-9.999999988963282e-06,spotify:track:3xlxccjYAuqTFORC3shOSm,https://api.spotify.com/v1/tracks/3xlxccjYAuqTFORC3shOSm,https://api.spotify.com/v1/audio-analysis/3xlxccjYAuqTFORC3shOSm,spotify:artist:1tqhsYv8yBBdwANFNzHtcr,spotify:album:7IhHBoBPWlCSrr8DCmP5ot,https://open.spotify.com/artist/1tqhsYv8yBBdwANFNzHtcr,238.62788963460108,119.31394481730054,29.33134476758638
Professional Rapper,$ave Dat Money (feat. Fetty Wap & Rich Homie Quan),Lil Dicky,2015-07-31,https://i.scdn.co/image/ab67616d0000b273a5ea3573e8f48f5485760e2e,https://i.scdn.co/image/33c1ec97b187cedcea9bec3ea55c707fab2a29ef,1TkWsnheqK0gBtvh07BtNX,2015,Rich Homie Quan,"['comedy rap', 'pop rap', 'rap']",70,1799161,10,20,Commission Records,1,4.84725,66,0.858,0.697,2,-5.361,1,0.23,0.114,0.0,0.224,0.364,98.013,0.399,290.8357,0.0,288.6821,2.153599999999983,spotify:track:1TkWsnheqK0gBtvh07BtNX,https://api.spotify.com/v1/tracks/1TkWsnheqK0gBtvh07BtNX,https://api.spotify.com/v1/audio-analysis/1TkWsnheqK0gBtvh07BtNX,spotify:artist:1tqhsYv8yBBdwANFNzHtcr,spotify:album:7IhHBoBPWlCSrr8DCmP5ot,https://open.spotify.com/artist/1tqhsYv8yBBdwANFNzHtcr,194.74960028882356,97.37480014441178,24.343700036102945
Professional Rapper,Oh Well (feat. Jace of Two-9),Lil Dicky,2015-07-31,https://i.scdn.co/image/ab67616d0000b273a5ea3573e8f48f5485760e2e,https://i.scdn.co/image/33c1ec97b187cedcea9bec3ea55c707fab2a29ef,0QGc6iFNgFB8qM4ffK04MO,2015,Jace,"['comedy rap', 'pop rap', 'rap']",70,1799161,11,20,Commission Records,1,3.4819333333333335,46,0.593,0.595,3,-11.981,1,0.626,0.788,0.0,0.107,0.268,88.098,0.071,208.91692,0.09574,193.54993,15.366990000000015,spotify:track:0QGc6iFNgFB8qM4ffK04MO,https://api.spotify.com/v1/tracks/0QGc6iFNgFB8qM4ffK04MO,https://api.spotify.com/v1/audio-analysis/0QGc6iFNgFB8qM4ffK04MO,spotify:artist:1tqhsYv8yBBdwANFNzHtcr,spotify:album:7IhHBoBPWlCSrr8DCmP5ot,https://open.spotify.com/artist/1tqhsYv8yBBdwANFNzHtcr,262.4978460242394,131.2489230121197,32.45323479293113
Professional Rapper,Personality (feat. T Pain),Lil Dicky,2015-07-31,https://i.scdn.co/image/ab67616d0000b273a5ea3573e8f48f5485760e2e,https://i.scdn.co/image/33c1ec97b187cedcea9bec3ea55c707fab2a29ef,2eUOoOf6q0e9FIK01SJMjT,2015,T-Pain,"['comedy rap', 'pop rap', 'rap']",70,1799161,12,20,Commission Records,1,4.313933333333333,50,0.768,0.709,5,-4.87,0,0.196,0.227,0.0,0.504,0.824,95.972,0.452,258.8367,0.17429,258.8367,0.0,spotify:track:2eUOoOf6q0e9FIK01SJMjT,https://api.spotify.com/v1/tracks/2eUOoOf6q0e9FIK01SJMjT,https://api.spotify.com/v1/audio-analysis/2eUOoOf6q0e9FIK01SJMjT,spotify:artist:1tqhsYv8yBBdwANFNzHtcr,spotify:album:7IhHBoBPWlCSrr8DCmP5ot,https://open.spotify.com/artist/1tqhsYv8yBBdwANFNzHtcr,191.47259268417068,95.73629634208534,24.10792934522246
Professional Rapper,Pillow Talking (feat. Brain),Lil Dicky,2015-07-31,https://i.scdn.co/image/ab67616d0000b273a5ea3573e8f48f5485760e2e,https://i.scdn.co/image/33c1ec97b187cedcea9bec3ea55c707fab2a29ef,3ji3RdsWWyuuZyehLmYj0b,2015,Brain,"['comedy rap', 'pop rap', 'rap']",70,1799161,13,20,Commission Records,1,10.7646,57,0.919,0.362,8,-8.331,1,0.368,0.576,0.0,0.134,0.416,104.987,0.502,645.87604,0.0,625.325,20.551039999999944,spotify:track:3ji3RdsWWyuuZyehLmYj0b,https://api.spotify.com/v1/tracks/3ji3RdsWWyuuZyehLmYj0b,https://api.spotify.com/v1/audio-analysis/3ji3RdsWWyuuZyehLmYj0b,spotify:artist:1tqhsYv8yBBdwANFNzHtcr,spotify:album:7IhHBoBPWlCSrr8DCmP5ot,https://open.spotify.com/artist/1tqhsYv8yBBdwANFNzHtcr,209.018449361797,104.5092246808985,26.2898760752838
Professional Rapper,Parental Advisory (Interlude),Lil Dicky,2015-07-31,https://i.scdn.co/image/ab67616d0000b273a5ea3573e8f48f5485760e2e,https://i.scdn.co/image/33c1ec97b187cedcea9bec3ea55c707fab2a29ef,25dFei0ERKbnvqFF75Opcg,2015,No Features,"['comedy rap', 'pop rap', 'rap']",70,1799161,14,20,Commission Records,1,1.3636833333333334,36,0.697,0.266,8,-16.846,1,0.961,0.98,5.18e-06,0.132,0.678,137.891,0.061,81.82118,0.16916,81.82118,0.0,spotify:track:25dFei0ERKbnvqFF75Opcg,https://api.spotify.com/v1/tracks/25dFei0ERKbnvqFF75Opcg,https://api.spotify.com/v1/audio-analysis/25dFei0ERKbnvqFF75Opcg,spotify:artist:1tqhsYv8yBBdwANFNzHtcr,spotify:album:7IhHBoBPWlCSrr8DCmP5ot,https://open.spotify.com/artist/1tqhsYv8yBBdwANFNzHtcr,267.6574473545911,134.1953777147676,33.73217144742792
Professional Rapper,Classic Male Pregame,Lil Dicky,2015-07-31,https://i.scdn.co/image/ab67616d0000b273a5ea3573e8f48f5485760e2e,https://i.scdn.co/image/33c1ec97b187cedcea9bec3ea55c707fab2a29ef,1lX67wYMXcGcV0vgQTRi1z,2015,No Features,"['comedy rap', 'pop rap', 'rap']",70,1799161,15,20,Commission Records,1,4.042866666666667,44,0.623,0.542,7,-6.034,0,0.149,0.737,0.0,0.302,0.378,119.809,0.096,242.57297,0.0,238.61986,3.9531100000000094,spotify:track:1lX67wYMXcGcV0vgQTRi1z,https://api.spotify.com/v1/tracks/1lX67wYMXcGcV0vgQTRi1z,https://api.spotify.com/v1/audio-analysis/1lX67wYMXcGcV0vgQTRi1z,spotify:artist:1tqhsYv8yBBdwANFNzHtcr,spotify:album:7IhHBoBPWlCSrr8DCmP5ot,https://open.spotify.com/artist/1tqhsYv8yBBdwANFNzHtcr,224.0984120178751,112.04920600893755,27.95046419207493
Professional Rapper,The Antagonist,Lil Dicky,2015-07-31,https://i.scdn.co/image/ab67616d0000b273a5ea3573e8f48f5485760e2e,https://i.scdn.co/image/33c1ec97b187cedcea9bec3ea55c707fab2a29ef,2YK6tjyM4cthovn1idrvhb,2015,No Features,"['comedy rap', 'pop rap', 'rap']",70,1799161,16,20,Commission Records,1,6.044966666666666,43,0.449,0.867,2,-5.613,1,0.446,0.0137,0.0,0.107,0.162,174.412,0.105,362.69818,0.0,350.7084,11.989779999999996,spotify:track:2YK6tjyM4cthovn1idrvhb,https://api.spotify.com/v1/tracks/2YK6tjyM4cthovn1idrvhb,https://api.spotify.com/v1/audio-analysis/2YK6tjyM4cthovn1idrvhb,spotify:artist:1tqhsYv8yBBdwANFNzHtcr,spotify:album:7IhHBoBPWlCSrr8DCmP5ot,https://open.spotify.com/artist/1tqhsYv8yBBdwANFNzHtcr,346.0730414835483,173.03652074177415,43.50727051155507
Professional Rapper,The Antagonist II,Lil Dicky,2015-07-31,https://i.scdn.co/image/ab67616d0000b273a5ea3573e8f48f5485760e2e,https://i.scdn.co/image/33c1ec97b187cedcea9bec3ea55c707fab2a29ef,1t72UQzSVhZpbkO2uWurAW,2015,No Features,"['comedy rap', 'pop rap', 'rap']",70,1799161,17,20,Commission Records,1,3.877083333333333,39,0.506,0.778,11,-7.197,0,0.42,0.804,5.14e-06,0.0936,0.108,129.282,0.065,232.62508,0.18662,222.61551,10.009569999999997,spotify:track:1t72UQzSVhZpbkO2uWurAW,https://api.spotify.com/v1/tracks/1t72UQzSVhZpbkO2uWurAW,https://api.spotify.com/v1/audio-analysis/1t72UQzSVhZpbkO2uWurAW,spotify:artist:1tqhsYv8yBBdwANFNzHtcr,spotify:album:7IhHBoBPWlCSrr8DCmP5ot,https://open.spotify.com/artist/1tqhsYv8yBBdwANFNzHtcr,228.006448146158,114.003224073079,28.371843095110158
Professional Rapper,Parents Still Don't Understand (Interlude),Lil Dicky,2015-07-31,https://i.scdn.co/image/ab67616d0000b273a5ea3573e8f48f5485760e2e,https://i.scdn.co/image/33c1ec97b187cedcea9bec3ea55c707fab2a29ef,6UFxrtgje5Xgho3AVTAoY4,2015,No Features,"['comedy rap', 'pop rap', 'rap']",70,1799161,18,20,Commission Records,1,1.6443833333333333,34,0.713,0.374,5,-15.289,1,0.954,0.983,0.0,0.18,0.463,130.005,0.036,98.66327,0.23229,98.66327,0.0,spotify:track:6UFxrtgje5Xgho3AVTAoY4,https://api.spotify.com/v1/tracks/6UFxrtgje5Xgho3AVTAoY4,https://api.spotify.com/v1/audio-analysis/6UFxrtgje5Xgho3AVTAoY4,spotify:artist:1tqhsYv8yBBdwANFNzHtcr,spotify:album:7IhHBoBPWlCSrr8DCmP5ot,https://open.spotify.com/artist/1tqhsYv8yBBdwANFNzHtcr,258.45555071303323,129.53184071029668,32.839058208244225
Professional Rapper,Work (Paid for That?),Lil Dicky,2015-07-31,https://i.scdn.co/image/ab67616d0000b273a5ea3573e8f48f5485760e2e,https://i.scdn.co/image/33c1ec97b187cedcea9bec3ea55c707fab2a29ef,4m0nXIRQh40JqF8n4KiTK7,2015,No Features,"['comedy rap', 'pop rap', 'rap']",70,1799161,19,20,Commission Records,1,4.93195,44,0.862,0.628,1,-7.615,1,0.395,0.488,0.0,0.635,0.39,124.907,0.535,295.91724,0.0,274.67465,21.242590000000007,spotify:track:4m0nXIRQh40JqF8n4KiTK7,https://api.spotify.com/v1/tracks/4m0nXIRQh40JqF8n4KiTK7,https://api.spotify.com/v1/audio-analysis/4m0nXIRQh40JqF8n4KiTK7,spotify:artist:1tqhsYv8yBBdwANFNzHtcr,spotify:album:7IhHBoBPWlCSrr8DCmP5ot,https://open.spotify.com/artist/1tqhsYv8yBBdwANFNzHtcr,246.96114113079008,123.48057056539504,31.22497186711139
Professional Rapper,Truman,Lil Dicky,2015-07-31,https://i.scdn.co/image/ab67616d0000b273a5ea3573e8f48f5485760e2e,https://i.scdn.co/image/33c1ec97b187cedcea9bec3ea55c707fab2a29ef,4RqvCIjiRyPmD6iP2Fxaak,2015,No Features,"['comedy rap', 'pop rap', 'rap']",70,1799161,20,20,Commission Records,1,10.242716666666666,40,0.687,0.894,8,-4.542,1,0.347,0.48,0.0,0.339,0.636,88.748,0.373,614.5637,0.0815,608.26996,6.293740000000071,spotify:track:4RqvCIjiRyPmD6iP2Fxaak,https://api.spotify.com/v1/tracks/4RqvCIjiRyPmD6iP2Fxaak,https://api.spotify.com/v1/audio-analysis/4RqvCIjiRyPmD6iP2Fxaak,spotify:artist:1tqhsYv8yBBdwANFNzHtcr,spotify:album:7IhHBoBPWlCSrr8DCmP5ot,https://open.spotify.com/artist/1tqhsYv8yBBdwANFNzHtcr,175.73462769480102,87.86731384740051,22.162089159288797
I-Empire,Call To Arms,Angels & Airwaves,2007-01-01,https://i.scdn.co/image/ab67616d0000b273b98bfea0a43a68d26f0feab5,https://i.scdn.co/image/e2efcac42455cf2f9f23ebf1daaa8d579a8e9cee,4WfV6XGYT2WXAlozlNk2KS,2007,No Features,"['emo', 'pop punk', 'pop rock', 'socal pop punk']",63,523382,1,12,Geffen,0,5.088666666666667,43,0.397,0.96,4,-3.727,1,0.0853,0.00865,0.000109,0.0989,0.359,180.22,0.267,305.32,0.30757,295.99637,9.32362999999998,spotify:track:4WfV6XGYT2WXAlozlNk2KS,https://api.spotify.com/v1/tracks/4WfV6XGYT2WXAlozlNk2KS,https://api.spotify.com/v1/audio-analysis/4WfV6XGYT2WXAlozlNk2KS,spotify:artist:7xklw3WodFZiNNmQt3DIgp,spotify:album:7E31adfdc3ljGnxjZVF6et,https://open.spotify.com/artist/7xklw3WodFZiNNmQt3DIgp,358.8366304205424,179.4183152102712,45.001965151316654
I-Empire,Everything's Magic,Angels & Airwaves,2007-01-01,https://i.scdn.co/image/ab67616d0000b273b98bfea0a43a68d26f0feab5,https://i.scdn.co/image/e2efcac42455cf2f9f23ebf1daaa8d579a8e9cee,3I7IGPFe0DoNXZI9JDYa5P,2007,No Features,"['emo', 'pop punk', 'pop rock', 'socal pop punk']",63,523382,2,12,Geffen,0,3.856883333333333,52,0.409,0.933,0,-3.3,1,0.0458,6.54e-05,5.17e-05,0.147,0.859,216.02,0.35,231.41333,0.0,225.69215,5.721180000000004,spotify:track:3I7IGPFe0DoNXZI9JDYa5P,https://api.spotify.com/v1/tracks/3I7IGPFe0DoNXZI9JDYa5P,https://api.spotify.com/v1/audio-analysis/3I7IGPFe0DoNXZI9JDYa5P,spotify:artist:7xklw3WodFZiNNmQt3DIgp,spotify:album:7E31adfdc3ljGnxjZVF6et,https://open.spotify.com/artist/7xklw3WodFZiNNmQt3DIgp,427.8065622933889,213.90328114669444,53.41100111056855
I-Empire,Breathe,Angels & Airwaves,2007-01-01,https://i.scdn.co/image/ab67616d0000b273b98bfea0a43a68d26f0feab5,https://i.scdn.co/image/e2efcac42455cf2f9f23ebf1daaa8d579a8e9cee,4N3SuGRzOSCtR70wraNj9Z,2007,No Features,"['emo', 'pop punk', 'pop rock', 'socal pop punk']",63,523382,3,12,Geffen,0,5.558883333333333,39,0.534,0.916,2,-5.496,1,0.0305,0.00814,0.000963,0.102,0.404,108.066,0.786,333.53333,2.17107,328.42883,5.104499999999973,spotify:track:4N3SuGRzOSCtR70wraNj9Z,https://api.spotify.com/v1/tracks/4N3SuGRzOSCtR70wraNj9Z,https://api.spotify.com/v1/audio-analysis/4N3SuGRzOSCtR70wraNj9Z,spotify:artist:7xklw3WodFZiNNmQt3DIgp,spotify:album:7E31adfdc3ljGnxjZVF6et,https://open.spotify.com/artist/7xklw3WodFZiNNmQt3DIgp,214.43155549825656,107.21577774912828,26.624052192736553
I-Empire,Love Like Rockets,Angels & Airwaves,2007-01-01,https://i.scdn.co/image/ab67616d0000b273b98bfea0a43a68d26f0feab5,https://i.scdn.co/image/e2efcac42455cf2f9f23ebf1daaa8d579a8e9cee,5Ocoqiut683pC9mZFvncLz,2007,No Features,"['emo', 'pop punk', 'pop rock', 'socal pop punk']",63,523382,4,12,Geffen,0,4.84155,37,0.576,0.92,2,-5.319,1,0.0399,0.00261,0.000221,0.222,0.308,126.111,0.879,290.49332,0.15728,287.0799,3.4134199999999737,spotify:track:5Ocoqiut683pC9mZFvncLz,https://api.spotify.com/v1/tracks/5Ocoqiut683pC9mZFvncLz,https://api.spotify.com/v1/audio-analysis/5Ocoqiut683pC9mZFvncLz,spotify:artist:7xklw3WodFZiNNmQt3DIgp,spotify:album:7E31adfdc3ljGnxjZVF6et,https://open.spotify.com/artist/7xklw3WodFZiNNmQt3DIgp,251.1592361950202,125.5796180975101,31.394904524377527
I-Empire,Sirens,Angels & Airwaves,2007-01-01,https://i.scdn.co/image/ab67616d0000b273b98bfea0a43a68d26f0feab5,https://i.scdn.co/image/e2efcac42455cf2f9f23ebf1daaa8d579a8e9cee,58CMA5tAWWjc1Cs5nvWeqV,2007,No Features,"['emo', 'pop punk', 'pop rock', 'socal pop punk']",63,523382,5,12,Geffen,0,4.32355,46,0.524,0.924,2,-4.422,1,0.0513,0.00407,5.31e-06,0.104,0.824,154.137,0.822,259.41333,0.0,246.62494,12.788389999999964,spotify:track:58CMA5tAWWjc1Cs5nvWeqV,https://api.spotify.com/v1/tracks/58CMA5tAWWjc1Cs5nvWeqV,https://api.spotify.com/v1/audio-analysis/58CMA5tAWWjc1Cs5nvWeqV,spotify:artist:7xklw3WodFZiNNmQt3DIgp,spotify:album:7E31adfdc3ljGnxjZVF6et,https://open.spotify.com/artist/7xklw3WodFZiNNmQt3DIgp,306.2298342797007,153.11491713985035,38.856957824010365
I-Empire,Secret Crowds,Angels & Airwaves,2007-01-01,https://i.scdn.co/image/ab67616d0000b273b98bfea0a43a68d26f0feab5,https://i.scdn.co/image/e2efcac42455cf2f9f23ebf1daaa8d579a8e9cee,0MhXc0ygpGgg9wFUkC9k6T,2007,No Features,"['emo', 'pop punk', 'pop rock', 'socal pop punk']",63,523382,6,12,Geffen,0,5.046666666666667,48,0.46,0.975,2,-4.673,1,0.0821,0.00636,0.0,0.259,0.662,154.08,0.483,302.8,0.0,292.1825,10.617500000000007,spotify:track:0MhXc0ygpGgg9wFUkC9k6T,https://api.spotify.com/v1/tracks/0MhXc0ygpGgg9wFUkC9k6T,https://api.spotify.com/v1/audio-analysis/0MhXc0ygpGgg9wFUkC9k6T,spotify:artist:7xklw3WodFZiNNmQt3DIgp,spotify:album:7E31adfdc3ljGnxjZVF6et,https://open.spotify.com/artist/7xklw3WodFZiNNmQt3DIgp,308.32232496697486,154.16116248348743,39.035667107001316
I-Empire,Star Of Bethlehem,Angels & Airwaves,2007-01-01,https://i.scdn.co/image/ab67616d0000b273b98bfea0a43a68d26f0feab5,https://i.scdn.co/image/e2efcac42455cf2f9f23ebf1daaa8d579a8e9cee,01Y2TMjgQnzHaTYt0MeBaC,2007,No Features,"['emo', 'pop punk', 'pop rock', 'socal pop punk']",63,523382,7,12,Geffen,0,2.12555,32,0.505,0.596,9,-12.071,1,0.0323,0.00164,0.875,0.138,0.108,128.08,0.838,127.53333,0.0,127.53333,0.0,spotify:track:01Y2TMjgQnzHaTYt0MeBaC,https://api.spotify.com/v1/tracks/01Y2TMjgQnzHaTYt0MeBaC,https://api.spotify.com/v1/audio-analysis/01Y2TMjgQnzHaTYt0MeBaC,spotify:artist:7xklw3WodFZiNNmQt3DIgp,spotify:album:7E31adfdc3ljGnxjZVF6et,https://open.spotify.com/artist/7xklw3WodFZiNNmQt3DIgp,255.93375832137565,127.96687916068782,31.521253322669427
I-Empire,True Love,Angels & Airwaves,2007-01-01,https://i.scdn.co/image/ab67616d0000b273b98bfea0a43a68d26f0feab5,https://i.scdn.co/image/e2efcac42455cf2f9f23ebf1daaa8d579a8e9cee,5mQ7PVdtniCBV4Jf4xpXuj,2007,No Features,"['emo', 'pop punk', 'pop rock', 'socal pop punk']",63,523382,8,12,Geffen,0,6.136,36,0.526,0.94,9,-5.657,1,0.0408,0.00245,0.012,0.112,0.382,128.09,0.854,368.16,0.0,353.70377,14.456230000000005,spotify:track:5mQ7PVdtniCBV4Jf4xpXuj,https://api.spotify.com/v1/tracks/5mQ7PVdtniCBV4Jf4xpXuj,https://api.spotify.com/v1/audio-analysis/5mQ7PVdtniCBV4Jf4xpXuj,spotify:artist:7xklw3WodFZiNNmQt3DIgp,spotify:album:7E31adfdc3ljGnxjZVF6et,https://open.spotify.com/artist/7xklw3WodFZiNNmQt3DIgp,255.21512385919166,127.60756192959583,31.616688396349414
I-Empire,Lifeline,Angels & Airwaves,2007-01-01,https://i.scdn.co/image/ab67616d0000b273b98bfea0a43a68d26f0feab5,https://i.scdn.co/image/e2efcac42455cf2f9f23ebf1daaa8d579a8e9cee,4jcTPrUAtoYj8z1U2sJ3rt,2007,No Features,"['emo', 'pop punk', 'pop rock', 'socal pop punk']",63,523382,9,12,Geffen,0,4.264666666666667,37,0.55,0.726,2,-6.523,1,0.0379,0.0074,1.8e-05,0.0876,0.525,150.014,0.368,255.88,0.0,239.30486,16.575140000000005,spotify:track:4jcTPrUAtoYj8z1U2sJ3rt,https://api.spotify.com/v1/tracks/4jcTPrUAtoYj8z1U2sJ3rt,https://api.spotify.com/v1/audio-analysis/4jcTPrUAtoYj8z1U2sJ3rt,spotify:artist:7xklw3WodFZiNNmQt3DIgp,spotify:album:7E31adfdc3ljGnxjZVF6et,https://open.spotify.com/artist/7xklw3WodFZiNNmQt3DIgp,300.14069094888225,150.07034547444113,37.51758636861028
I-Empire,Jumping Rooftops,Angels & Airwaves,2007-01-01,https://i.scdn.co/image/ab67616d0000b273b98bfea0a43a68d26f0feab5,https://i.scdn.co/image/e2efcac42455cf2f9f23ebf1daaa8d579a8e9cee,4rT6efWRomgjnnhv22uZTl,2007,No Features,"['emo', 'pop punk', 'pop rock', 'socal pop punk']",63,523382,10,12,Geffen,0,0.7437666666666667,35,0.611,0.623,0,-14.5,1,0.0269,0.389,0.901,0.353,0.963,102.072,0.674,44.62667,0.0,44.62667,0.0,spotify:track:4rT6efWRomgjnnhv22uZTl,https://api.spotify.com/v1/tracks/4rT6efWRomgjnnhv22uZTl,https://api.spotify.com/v1/audio-analysis/4rT6efWRomgjnnhv22uZTl,spotify:artist:7xklw3WodFZiNNmQt3DIgp,spotify:album:7E31adfdc3ljGnxjZVF6et,https://open.spotify.com/artist/7xklw3WodFZiNNmQt3DIgp,201.67615291534082,100.83807645767041,24.2011383498409
I-Empire,Rite Of Spring,Angels & Airwaves,2007-01-01,https://i.scdn.co/image/ab67616d0000b273b98bfea0a43a68d26f0feab5,https://i.scdn.co/image/e2efcac42455cf2f9f23ebf1daaa8d579a8e9cee,53WzK4VYlAheR29h2nWX0m,2007,No Features,"['emo', 'pop punk', 'pop rock', 'socal pop punk']",63,523382,11,12,Geffen,0,4.368666666666667,41,0.456,0.988,9,-4.977,1,0.0637,0.000266,7.55e-05,0.33,0.414,148.105,1.0,262.12,0.0,259.483,2.6370000000000005,spotify:track:53WzK4VYlAheR29h2nWX0m,https://api.spotify.com/v1/tracks/53WzK4VYlAheR29h2nWX0m,https://api.spotify.com/v1/audio-analysis/53WzK4VYlAheR29h2nWX0m,spotify:artist:7xklw3WodFZiNNmQt3DIgp,spotify:album:7E31adfdc3ljGnxjZVF6et,https://open.spotify.com/artist/7xklw3WodFZiNNmQt3DIgp,295.28460247215014,147.64230123607507,36.62444681825118
I-Empire,Heaven,Angels & Airwaves,2007-01-01,https://i.scdn.co/image/ab67616d0000b273b98bfea0a43a68d26f0feab5,https://i.scdn.co/image/e2efcac42455cf2f9f23ebf1daaa8d579a8e9cee,4ju3kQDIqNvWkmRParus3q,2007,No Features,"['emo', 'pop punk', 'pop rock', 'socal pop punk']",63,523382,12,12,Geffen,0,6.642666666666667,40,0.498,0.94,9,-5.479,1,0.07,0.000818,0.00384,0.45,0.314,145.104,0.785,398.56,2.798,360.21695,38.343050000000005,spotify:track:4ju3kQDIqNvWkmRParus3q,https://api.spotify.com/v1/tracks/4ju3kQDIqNvWkmRParus3q,https://api.spotify.com/v1/audio-analysis/4ju3kQDIqNvWkmRParus3q,spotify:artist:7xklw3WodFZiNNmQt3DIgp,spotify:album:7E31adfdc3ljGnxjZVF6et,https://open.spotify.com/artist/7xklw3WodFZiNNmQt3DIgp,287.2340425531915,143.61702127659575,36.280610196708146
10 Day,"14,400 Minutes",Chance the Rapper,2012-04-03,https://i.scdn.co/image/ab67616d0000b2734bbc300c4e9e8847ca1a2873,https://i.scdn.co/image/5eb8a2168ab01111c7020738ee0354e4042e64df,1MnJ5vOM6V5S2l8VN7LjbT,2012,No Features,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",85,5278063,1,14,Chance the Rapper,1,2.14285,47,0.826,0.745,11,-8.758,1,0.487,0.106,0.0,0.371,0.539,126.547,0.67,128.57143,0.07542,128.57143,0.0,spotify:track:1MnJ5vOM6V5S2l8VN7LjbT,https://api.spotify.com/v1/tracks/1MnJ5vOM6V5S2l8VN7LjbT,https://api.spotify.com/v1/audio-analysis/1MnJ5vOM6V5S2l8VN7LjbT,spotify:artist:1anyVhU62p31KFi8MEzkbf,spotify:album:6bUsvxMAuR8NXG2ujCU4yi,https://open.spotify.com/artist/1anyVhU62p31KFi8MEzkbf,247.3341577805259,123.66707889026296,30.33343444478148
10 Day,Nostalgia,Chance the Rapper,2012-04-03,https://i.scdn.co/image/ab67616d0000b2734bbc300c4e9e8847ca1a2873,https://i.scdn.co/image/5eb8a2168ab01111c7020738ee0354e4042e64df,34oFssnMdj7HNZRX7L98pT,2012,No Features,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",85,5278063,2,14,Chance the Rapper,0,3.39355,43,0.612,0.478,2,-10.801,1,0.0728,0.358,0.000191,0.143,0.81,146.018,0.426,203.61333,0.17991,196.89362,6.719709999999992,spotify:track:34oFssnMdj7HNZRX7L98pT,https://api.spotify.com/v1/tracks/34oFssnMdj7HNZRX7L98pT,https://api.spotify.com/v1/audio-analysis/34oFssnMdj7HNZRX7L98pT,spotify:artist:1anyVhU62p31KFi8MEzkbf,spotify:album:6bUsvxMAuR8NXG2ujCU4yi,https://open.spotify.com/artist/1anyVhU62p31KFi8MEzkbf,284.65765938324176,142.32882969162088,35.655876589412266
10 Day,Missing You,Chance the Rapper,2012-04-03,https://i.scdn.co/image/ab67616d0000b2734bbc300c4e9e8847ca1a2873,https://i.scdn.co/image/5eb8a2168ab01111c7020738ee0354e4042e64df,2PJskAaUDRC4kMeR0CowfZ,2012,No Features,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",85,5278063,3,14,Chance the Rapper,1,3.4048833333333333,40,0.743,0.521,0,-8.442,1,0.162,0.127,0.000302,0.0833,0.513,160.03,0.181,204.29333,0.06961,193.79375,10.499580000000009,spotify:track:2PJskAaUDRC4kMeR0CowfZ,https://api.spotify.com/v1/tracks/2PJskAaUDRC4kMeR0CowfZ,https://api.spotify.com/v1/audio-analysis/2PJskAaUDRC4kMeR0CowfZ,spotify:artist:1anyVhU62p31KFi8MEzkbf,spotify:album:6bUsvxMAuR8NXG2ujCU4yi,https://open.spotify.com/artist/1anyVhU62p31KFi8MEzkbf,304.2688687326536,152.1344343663268,37.88676068196169
10 Day,Windows,Chance the Rapper,2012-04-03,https://i.scdn.co/image/ab67616d0000b2734bbc300c4e9e8847ca1a2873,https://i.scdn.co/image/5eb8a2168ab01111c7020738ee0354e4042e64df,1h3qLl1QJfXlRppxMIcnfn,2012,Akenya,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",85,5278063,4,14,Chance the Rapper,1,2.925,41,0.513,0.833,0,-5.538,1,0.345,0.042,0.0,0.311,0.404,81.253,0.5,175.5,0.21519,171.33424,4.165760000000006,spotify:track:1h3qLl1QJfXlRppxMIcnfn,https://api.spotify.com/v1/tracks/1h3qLl1QJfXlRppxMIcnfn,https://api.spotify.com/v1/audio-analysis/1h3qLl1QJfXlRppxMIcnfn,spotify:artist:1anyVhU62p31KFi8MEzkbf,spotify:album:6bUsvxMAuR8NXG2ujCU4yi,https://open.spotify.com/artist/1anyVhU62p31KFi8MEzkbf,160.68376068376068,80.34188034188034,19.82905982905983
